appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
426560,Full Tilt Poker,Rational Social Projects Limited,Rational Social Projects Limited,,42,49,0,"50,000 .. 100,000",2,0,2,0,0,0,0,0
1081560,GOLD EXPRESS,DAWN STUDIO,DAWN STUDIO,,369,173,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
589430,Killer Elite – Time to Die,Wioleta Moniuszko,WRGenesis,,5,22,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
410890,Higurashi When They Cry Hou - Ch.2 Watanagashi,07th Expansion,MangaGamer,,1107,38,0,"50,000 .. 100,000",0,0,0,0,799,799,0,7
1303210,Small Ball,kibou,kibou,,1,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
346670,Sky Battles,Peter Lacalamita,Volens Nolens Games,,52,45,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
858710,Gravity Circuit,Domesticated Ant Games,PID Games,,1630,63,0,"50,000 .. 100,000",0,0,0,0,1699,1699,0,19
373620,Explosionade,Mommy's Best Games,Mommy's Best Games,,57,19,0,"50,000 .. 100,000",202,0,202,0,399,399,0,0
945160,Angelo and Deemon: One Hell of a Quest,Specialbit Studio,Specialbit Studio,,115,38,0,"50,000 .. 100,000",0,0,0,0,899,899,0,0
964040,Snood,"Snood, LLC","Snood, LLC",,195,57,0,"50,000 .. 100,000",0,0,0,0,0,0,0,12
933860,Discolored,Jason Godbey,Jason Godbey,,447,111,0,"50,000 .. 100,000",127,0,127,0,799,799,0,1
1232710,Rustler: Prologue,Jutsu Games,Games Operators,,309,88,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1291860,Rough Justice: '84,Gamma Minus UG,Daedalic Entertainment,,66,15,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,1
36910,All Aspect Warfare,3000AD,3000AD,,3,10,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
667360,Hooligan Vasja: Christmas,Trident Game Studio,Trident Game Studio,,23,42,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
229970,Armada 2526 Gold Edition,Ntronium Games,Iceberg Interactive,,71,34,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,1
18480,Mata Hari,4Head Studios,Viva Media,,77,56,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
1689500,Dune: Imperium,Dire Wolf,Dire Wolf,,882,31,0,"50,000 .. 100,000",0,0,0,0,2299,2299,0,325
803220,Winions: Mana Champions,Fuero Games,Fuero Games,,53,54,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
908620,Manipulate: Sacrifice,MELPYA,MELPYA,,3,5,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1046790,Eternal Threads,Cosmonaut Studios,Secret Mode,,469,69,0,"50,000 .. 100,000",925,0,925,0,1999,1999,0,2
965320,The Settlers 7 : History Edition,Ubisoft Blue Byte,Ubisoft,,473,286,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,16
341870,TEMBO THE BADASS ELEPHANT,GAME FREAK inc.,SEGA,,406,134,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,2
348790,Wooden Floor,pheenix93,pheenix93,,104,108,0,"50,000 .. 100,000",25,0,25,0,199,199,0,0
459080,YIIK: A Postmodern RPG,Ackk Studios,Ysbryd Games,,487,210,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,4
564210,Fishermurs,Reward Hunters,Valkyrie Initiative,,107,55,0,"50,000 .. 100,000",223,0,229,0,99,99,0,2
895110,Magical Battle Cry,羲和工作室,羲和工作室,,667,330,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,2
841270,Trap welcome to Breil,Jucar,Il Pleut,,180,31,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
791150,EV3 - Drag Racing,KABloom Interactive,KABloom Interactive,,113,115,0,"50,000 .. 100,000",0,0,0,0,0,0,0,2
231720,Bad Hotel,Lucky Frame,Lucky Frame,,125,250,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
302310,Dungeon of Elements,Frogdice,Frogdice,,126,134,0,"50,000 .. 100,000",153,0,273,0,999,999,0,2
428870,Take the Dream IX,Yai Gameworks,Yai Gameworks,,131,39,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
489000,The Infinite Black,Spellbook,www.Spellbook.com,,132,71,0,"50,000 .. 100,000",1,0,1,0,0,0,0,1
1560320,Endless Furry Pinball 2D,Tegridy Made Games,Tegridy Made Games,,16,9,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
404700,Curvatron,Brave Bunny,Brave Bunny,,144,31,0,"50,000 .. 100,000",82,0,47,0,0,0,0,0
1396890,Boss of this gym,IndieGameMamaDev,IndieGameMama,,595,35,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1334700,tomorrow won't come for those without ██████,etherane,etherane,,702,34,0,"50,000 .. 100,000",0,0,0,0,199,199,0,3
412620,CropDuster Supreme,kChamp Games,kChamp Games,,173,15,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
593620,The Last Conflict,Darker Emerald,EmmyGames,,178,58,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1504270,Napoleon Maiden ~A maiden without the word impossible~,moesoft,moesoft,,50,11,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
1100140,Touhou Fuujinroku ~ Mountain of Faith.,上海アリス幻樂団,"Mediascape Co., Ltd.",,916,10,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,15
200150,Battle Chess: Game of Kings,"Olde Sküül, Sculptured Software",Interplay Entertainment Corp.,,182,161,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,2
269270,LOVE,Fred Wood,Fred Wood,,1034,106,0,"50,000 .. 100,000",271,0,271,0,299,299,0,1
954870,Astrox Imperium,Jace Masula,Jace Masula,,862,85,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,17
739000,Grobda Remix,"C.U.M原创游戏, 幽兰工房",SakuraGame,,567,188,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
37100,Aztaka,Citeremis Inc.,Citeremis Inc.,,107,47,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1390680,Music Maker (64 Bit) Steam Edition,MAGIX Software GmbH,MAGIX Software GmbH,,99,128,0,"50,000 .. 100,000",0,0,0,0,0,0,0,3
35320,Insane 2,Targem Games,Game Factory Interactive,,489,98,0,"50,000 .. 100,000",568,0,568,0,1499,1499,0,3
453290,Awareness Rooms,GAME NA KIBUN,PLAYISM,,373,86,0,"50,000 .. 100,000",63,0,63,0,99,499,80,0
1146370,Master of Magic Classic,SimTex,Slitherine Ltd.,,600,18,0,"50,000 .. 100,000",0,0,0,0,599,599,0,42
991270,The Legend of Heroes: Trails of Cold Steel III,"Nihon Falcom, Engine Software BV, PH3 GmbH","NIS America, Inc.",,2450,221,0,"50,000 .. 100,000",2721,0,2721,0,5999,5999,0,74
2781960,Melon Madness,"Justin Gourley, Sylvia Jurgens",Justin Gourley,,4,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,1
287020,Harvester,DigiFX Interactive,Nightdive Studios,,1098,107,0,"50,000 .. 100,000",168,0,168,0,599,599,0,6
1713810,Lumencraft,2Dynamic Games,"Star Drifters, Surefire.Games",,794,207,0,"50,000 .. 100,000",122,0,171,0,1079,1999,46,15
2395210,Tony Hawk's Pro Skater 1 + 2,"Vicarious Visions, Iron Galaxy Studios",Activision,,2268,262,0,"50,000 .. 100,000",0,0,0,0,3999,3999,0,85
1162070,Nyakori's Rabbit Doll,赤瞳大白猫,赤瞳大白猫,,1060,43,0,"50,000 .. 100,000",0,0,0,0,299,299,0,3
453910,Love is Dead,Curiobot,Armor Games Studios,,151,89,0,"50,000 .. 100,000",541,0,778,0,1199,1199,0,1
272620,Serious Sam's Bogus Detour,"Crackshell, Croteam",Devolver Digital,,374,84,0,"50,000 .. 100,000",0,0,0,0,999,999,0,4
593150,Ooblets,Glumberland,Glumberland,,907,78,0,"50,000 .. 100,000",0,0,0,0,2999,2999,0,50
1470870,Because its hot! - Why pizza? PROLOGUE,Marginal act,Woo Foo games,,7,0,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
597150,Hyper Knights,Endless Loop Studios,Endless Loop Studios,,682,85,0,"50,000 .. 100,000",0,0,0,0,499,499,0,1
1101910,Warriors: Rise to Glory! Online Multiplayer Open Beta,Gavra Games,Gavra Games,,446,91,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
783810,牧剑：化神书(Tale Of Swords: Mystery Scroll),喵鼎工作室,喵鼎工作室,,265,60,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
1981610,Wanted: Dead,Soleil Ltd.,110 Industries SA,,484,286,0,"50,000 .. 100,000",0,0,0,0,3999,3999,0,5
1440870,Corrupted Hospital : Part1,MINO ENTERTAINMENT INC,MINO ENTERTAINMENT INC,,44,26,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
480640,Pathfinder Adventures,Obsidian Entertainment,Twin Sails Interactive,,494,281,0,"50,000 .. 100,000",142,0,171,0,999,999,0,4
1483780,Tested on Humans: Escape Room,mc2games,mc2games,,366,54,0,"50,000 .. 100,000",0,0,0,0,999,999,0,1
1528970,Gods of the Twilight,Volutian Design,Volutian Design,,18,0,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,0
576050,Other Worlds India,SharF Co.,SharF Co.,,71,45,0,"50,000 .. 100,000",311,0,410,0,99,99,0,0
209230,Sherlock Holmes and The Hound of The Baskervilles,Waterlily Games,Frogwares,,575,80,0,"50,000 .. 100,000",0,0,0,0,999,999,0,2
573130,Aporia: Beyond The Valley,Invisible Walls,Green Man Gaming Publishing,,586,110,0,"50,000 .. 100,000",2067,0,2067,0,1699,1699,0,0
1268400,Pinball Lockdown,Onteca Ltd,Onteca Ltd,,7,10,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
1981570,Land of the Vikings,Laps Games,Iceberg Interactive,,1335,356,0,"50,000 .. 100,000",288,0,288,0,2499,2499,0,98
1860510,Total Conflict: Resistance,Thunder Devs.,Thunder Devs.,,1834,471,0,"50,000 .. 100,000",0,0,0,0,2399,2999,20,261
388800,Azure Striker Gunvolt,"INTI CREATES CO., LTD.","INTI CREATES CO., LTD.",,1338,224,0,"50,000 .. 100,000",0,0,0,0,599,1499,60,4
1617200,Santa Soccer,Halara Studios,Halara Studios,,1,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1850510,TRIANGLE STRATEGY,"Square Enix, ARTDINK",Square Enix,,1692,413,0,"50,000 .. 100,000",835,0,1604,0,5999,5999,0,106
338320,Pixel Heroes: Byte & Magic,The Bitfather,Headup Publishing,,412,135,0,"50,000 .. 100,000",304,0,338,0,999,999,0,1
1263920,Dark Space,Miroslav Prokop,Miroslav Prokop,,5,8,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
361360,Goosebumps: The Game,WayForward,GameMill Entertainment,,230,39,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
934060,Wish Giver 偿愿人,Kel,0Cube,,174,49,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1190400,The Wonderful 101: Remastered,PlatinumGames Inc.,PlatinumGames Inc.,,687,105,0,"50,000 .. 100,000",0,0,0,0,3000,3000,0,2
636400,CUBOTS The Origins,Street Lamp Games,Street Lamp Games,,34,13,0,"50,000 .. 100,000",232,0,282,0,299,299,0,0
1175720,Gerritory,"Party Goose, Digital Crafter","Digital Crafter, Light of Creators",,12,1,0,"50,000 .. 100,000",0,0,0,0,799,799,0,0
1389740,Accel Magician Mimi,Nacks Soft,Nacks Soft,,2,0,0,"50,000 .. 100,000",0,0,0,0,799,799,0,0
1370950,Out of Oblivion,Writegg,Writegg,,9,6,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1440050,Объемная История,VRT,VRT,,11,15,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
259430,Zigfrak,Entheogen Studios LLC,Entheogen Studios LLC,,174,65,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1336120,Bridge Constructor: The Walking Dead,ClockStone,Headup Publishing,,185,54,0,"50,000 .. 100,000",183,0,183,0,999,999,0,1
243220,FRACT OSC,Phosfiend Systems,Phosfiend Systems,,500,80,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
1703950,The Far Kingdoms:  Magic Mosaics,Lazy Turtle Games,HH-Games,,4,2,0,"50,000 .. 100,000",0,0,0,0,499,499,0,1
1572040,Through The Fragmentation,Máté Pribelszky,Crow Bar,,144,5,0,"50,000 .. 100,000",0,0,0,0,499,499,0,1
2168680,Nuclear Option,Shockfront Studios,Shockfront Studios,,784,52,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,66
1072190,Crossfire: Legion,Blackbird Interactive,Prime Matter,,515,310,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,10
879850,Box: The Game,Heekdevelopment,Heekdevelopment,,116,80,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
329860,Catlateral Damage,"Manekoware, Fire Hose Games",Manekoware,,1178,137,0,"50,000 .. 100,000",16,0,16,0,999,999,0,2
514480,Fantastic Checkers 2,EnsenaSoft,EnsenaSoft,,41,66,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
1297160,a new life.,Angela He,Angela He,,1929,69,0,"50,000 .. 100,000",0,0,0,0,299,299,0,1
1111370,A Summer's End - Hong Kong 1986,Oracle and Bone,Oracle and Bone,,1598,55,0,"50,000 .. 100,000",146,0,146,0,1499,1499,0,3
1012730,九劫曲:诅咒之地 NineTrials Test Server,深圳市爱玩游戏科技有限公司,深圳市爱玩游戏科技有限公司,,146,130,0,"50,000 .. 100,000",169,0,13,0,0,0,0,0
212700,Party of Sin,Crankshaft Games,Crankshaft Games,,100,98,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
845250,Fish Tycoon 2: Virtual Aquarium,Last Day Of Work,Last Day Of Work,,128,95,0,"50,000 .. 100,000",0,0,0,0,0,0,0,6
431640,Doodle Kingdom,JoyBits Ltd.,JoyBits Ltd.,,87,107,0,"50,000 .. 100,000",229,0,275,0,899,899,0,1
461760,Reptilian Rebellion,Herrero Games,Herrero Games,,46,17,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
1002930,War of Tanks: Blitzkrieg,"HQGames, HQ Games",HQGames,,93,69,0,"50,000 .. 100,000",0,0,0,0,0,0,0,8
1045720,The Coma 2: Vicious Sisters,Devespresso Games,Headup Publishing,,2537,109,0,"50,000 .. 100,000",12,0,18,0,1499,1499,0,8
628700,The Flaws of Gravity,Absorbed Studios,Absorbed Studios,,143,92,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
2384310,NeverHome - Hall of Apathy,Shadow Gengis,Shadow Gengis,,14,0,0,"50,000 .. 100,000",0,0,0,0,99,99,0,1
432260,Tiltagon,Kiemura Ltd,Kiemura Ltd,,102,37,0,"50,000 .. 100,000",317,0,317,0,0,0,0,0
654050,JYDGE,10tons Ltd,10tons Ltd,,641,99,0,"50,000 .. 100,000",185,0,185,0,1499,1499,0,1
735450,Ninja Way,Bullid Games,Bullid Games,,114,46,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
669630,Hollowed,Project Polish Productions,Project Polish Productions,,121,30,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
369530,Void Destroyer 2,Iteration 11,Iteration 11,,493,111,0,"50,000 .. 100,000",0,0,0,0,999,999,0,7
914690,Hentai Shooter 3D,КиКо,КиКо,,419,123,0,"50,000 .. 100,000",207,0,250,0,99,99,0,2
474910,The Mahjong Huntress,Nawia Games,Forever Entertainment S. A.,,126,95,0,"50,000 .. 100,000",184,0,200,0,499,499,0,0
612540,Sudden Strike 3,Fireglow,Kalypso Media Digital,,127,55,0,"50,000 .. 100,000",0,0,0,0,599,599,0,15
257220,Secret Files: Sam Peters,Animation Arts,Ravenscourt,,142,54,0,"50,000 .. 100,000",0,0,0,0,999,999,0,2
277520,Albedo: Eyes from Outer Space,Z4G0 and Ivan Venturi Productions,Merge Publishing,,142,127,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
846200,Bastard,Aterdux Entertainment,Aterdux Entertainment,,89,63,0,"50,000 .. 100,000",0,0,0,0,899,899,0,1
253150,Halfway,Robotality,Chucklefish,,683,245,0,"50,000 .. 100,000",0,0,0,0,1299,1299,0,2
547390,Mosaic: Game of Gods,New Bridge Games,New Bridge Games,,72,7,0,"50,000 .. 100,000",0,0,0,0,299,299,0,1
1659800,Sweet House,Bambuseae Games,DigitalDream,,344,93,0,"50,000 .. 100,000",11,0,11,0,199,199,0,0
3430,Pizza Frenzy Deluxe,"PopCap Games, Inc.","PopCap Games, Inc.",,169,6,0,"50,000 .. 100,000",0,0,0,0,499,499,0,2
704920,Magic Rampage,Asantee Games,DK Game Dev LTDA,,1015,58,0,"50,000 .. 100,000",0,0,0,0,0,0,0,29
294420,7 Days to Die Dedicated Server,,Daedalic Entertainment,,173,42,0,"50,000 .. 100,000",0,0,0,0,0,0,0,182
298140,Rhiannon: Curse of the Four Branches,Arberth Studios,Meridian4,,87,52,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
265870,Alpha Kimori 1,Sherman3D,Sherman3D,,127,92,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
347710,Perils of Man,"IF Games, Vertigo Games",Vertigo Games,,183,49,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
1072640,Beat Blast,Woolly Walrus Games,Woolly Walrus Games,,349,38,0,"50,000 .. 100,000",37,0,37,0,1099,1099,0,1
1547670,A Day Out,"KevTheDev, GamesByChris",KevTheDev,,291,76,0,"50,000 .. 100,000",0,0,0,0,999,999,0,13
11360,Chains,2dengine,Gunther-Gerben Boxhammer,,450,154,0,"50,000 .. 100,000",1,0,1,0,0,0,0,0
394700,Karma. Incarnation 1,AuraLab,Other Kind Games,,299,60,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
31830,Nancy Drew: Curse of Blackmoor Manor,HeR Interactive,HeR Interactive,,287,38,0,"50,000 .. 100,000",236,0,322,0,699,699,0,16
1601680,The Advisor - Episode 1: Royal Pain,Randumb Studios,Randumb Studios,,537,14,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
278440,0RBITALIS,Alan Zucconi,Mastertronic,,211,86,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
569720,TUNNEL DIVERS,Spasman Games,Spasman Games,,111,17,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
264690,Coin Crypt,"Wishes Ultd., Greg Lobanov",Greg Lobanov,,514,79,0,"50,000 .. 100,000",52,0,52,0,999,999,0,1
347670,Karate Master 2 Knock Down Blow,Crian Soft,Milestone S.r.l.,,571,95,0,"50,000 .. 100,000",0,0,0,0,499,999,50,5
389650,Stardust Galaxy Warriors: Stellar Climax,Dreamloop Games,Dreamloop Games,,205,10,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
2009100,Immortals of Aveum,Ascendant Studios,Electronic Arts,,924,294,0,"50,000 .. 100,000",0,0,0,0,5999,5999,0,22
251830,Stick it to The Man!,Zoink Games,Ripstone,,770,42,0,"50,000 .. 100,000",0,0,0,0,799,799,0,0
465170,Crime Secrets: Crimson Lily,One More Level,Artifex Mundi,,341,121,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,4
821500,Ria's Hook,Fossil,Fossil,,377,96,0,"50,000 .. 100,000",0,0,0,0,299,299,0,1
898650,The Shapeshifting Detective,"D'Avekki Studios Ltd, Wales Interactive",Wales Interactive,,1107,318,0,"50,000 .. 100,000",4378,0,4378,0,1499,1499,0,1
293880,Dark Scavenger,Psydra Games LLC,Psydra Games LLC,,207,32,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
438920,Legends of Callasia,Boomzap Inc,Boomzap Inc,,212,65,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
370280,Season of 12 Colors,橘子班,NVLMaker,,1866,120,0,"50,000 .. 100,000",1,0,1,0,299,299,0,0
285840,Enemy Mind,Schell Games,Schell Games,,669,119,0,"50,000 .. 100,000",246,0,251,0,999,999,0,0
1413370,Power to the People,Rhombico Games,Crytivo,,343,74,0,"50,000 .. 100,000",240,0,240,0,1499,1499,0,8
1420770,Winter Resort Simulator 2,HR Innoways,Aerosoft GmbH,,1025,232,0,"50,000 .. 100,000",0,0,0,0,2499,2499,0,189
326840,Heart&Slash,AHEARTFULOFGAMES,AHEARTFULOFGAMES,,463,108,0,"50,000 .. 100,000",84,0,164,0,1499,1499,0,1
364230,Lucius Demake,Shiver Games,Shiver Games,,473,36,0,"50,000 .. 100,000",156,0,156,0,499,499,0,0
927730,3D Earth Time Lapse PC Live Wallpaper,3dm_live_wallpapers,3dm_live_wallpapers,,108,65,0,"50,000 .. 100,000",0,0,0,0,299,299,0,18
985760,3D Custom Lady Maker,Hyper'sthene,Hyper'sthene,,184,86,0,"50,000 .. 100,000",105,0,105,0,499,499,0,0
745560,Overclocked,Magnesium Ninja,Magnesium Ninja,,298,23,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
588160,Pizza Connection 3,Gentlymad Studios,Assemble Entertainment,,504,510,0,"50,000 .. 100,000",0,0,0,0,199,1999,90,6
251630,The Impossible Game,Grip Games,Fluke Games,,1135,209,0,"50,000 .. 100,000",45,0,57,0,299,299,0,0
620790,The Slopes,"Peter Labick, Connor Laux",My Way Games,,17,13,0,"50,000 .. 100,000",0,0,0,0,999,999,0,103
1911360,Trinity Fusion,Angry Mob Games,Angry Mob Games,,326,35,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,16
718310,Diaspora : Mass Exodus,Angry Rabbit Studios,Angry Rabbit Studios,,121,59,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
1477570,Gunspell 2 – Match 3 Puzzle RPG,Ino-Co Plus,AKPublish,,62,57,0,"50,000 .. 100,000",0,0,0,0,0,0,0,12
1485050,NANOCELLS - Mission: Back Home,"S.E.R.A. STUDIO 3D, DX Gameworks LLC",DX Gameworks LLC,,28,4,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
1137350,Filament,Beard Envy,"Kasedo Games, Maple Whispering Limited",,568,78,0,"50,000 .. 100,000",0,0,0,0,1699,1699,0,6
316240,Professional Lumberjack 2015,PlayWay S.A.,"BANDAI NAMCO Entertainment, United Independent Entertainment",,23,91,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,0
1612730,GunFu Fighter,ZHANG FAN,ZHANG FAN,,24,5,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
344500,Three Fourths Home: Extended Edition,[bracket]games,Digerati,,135,80,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
1955990,RogueStone,Keo R. Bun,Hyperbit Interactive,,0,2,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
673620,Slizer Battle Management System,slizer88,slizer88,,46,11,0,"50,000 .. 100,000",3,0,3,0,0,0,0,1
403940,Dungelot: Shattered Lands,Red Winter Software,tinyBuild,,419,129,0,"50,000 .. 100,000",408,0,408,0,999,999,0,0
1792820,Blade&Sword,"Beijing Pixel Software Technology Joint-Stock Co.,Ltd.",Beijing Happy Entertainment Technology,,406,220,0,"50,000 .. 100,000",0,0,0,0,599,599,0,3
313130,Metrocide,Flat Earth Games,Flat Earth Games,,91,76,0,"50,000 .. 100,000",0,0,0,0,1299,1299,0,0
1865170,Eden's Last Sunrise,Sungazer Software LLC,Sungazer Software LLC,,34,2,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,8
814680,Unbound: Worlds Apart,Alien Pixel Studios,Alien Pixel Studios,,841,152,0,"50,000 .. 100,000",22,0,22,0,1999,1999,0,4
200080,Nancy Drew: Shadow at the Water's Edge,HeR Interactive,HeR Interactive,,261,59,0,"50,000 .. 100,000",1784,0,1784,0,699,699,0,18
1568920,Clean Slate,Mariano Jar,Time Ajar,,19,1,0,"50,000 .. 100,000",0,0,0,0,499,499,0,0
557040,99Vidas,QUByte Interactive,QUByte Interactive,,467,123,0,"50,000 .. 100,000",0,0,0,0,1299,1299,0,0
1258590,Locked Up,EMIKA_GAMES,EMIKA_GAMES,,863,242,0,"50,000 .. 100,000",79,0,79,0,1299,1299,0,2
1141030,Last Message,JamesGamesNZ,JamesGamesNZ,,142,19,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
2185490,奇克八号盲目发射 Blind No.8 Chick Shoot,PAN SHEN,PAN SHEN,,2,0,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
793250,Casino Poker,ThatGame Pty Ltd,Funbox Media Ltd,,1,2,0,"50,000 .. 100,000",0,0,0,0,299,299,0,0
1248810,离校日 The School Leaving Day,Dracul Aurion,Aurion Entertainment,,7,0,0,"50,000 .. 100,000",0,0,0,0,599,599,0,0
302790,Momodora III,rdein,rdein,,1187,80,0,"50,000 .. 100,000",18,0,18,0,199,199,0,1
976700,Size Matters,Mazen Games,GrabTheGames,,372,54,0,"50,000 .. 100,000",242,0,242,0,999,999,0,0
754890,Firmament,Cyan Worlds Inc,Cyan Worlds Inc,,843,353,0,"50,000 .. 100,000",928,0,928,0,3499,3499,0,14
1471180,梦江湖,侠客工作室,侠客工作室,,757,675,0,"50,000 .. 100,000",0,0,0,0,1999,1999,0,9
934850,Cyberdrome,Team Entropy,SMU Guildhall,,201,26,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
363130,Toukiden: Kiwami,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",,861,404,0,"50,000 .. 100,000",0,0,0,0,5999,5999,0,5
50510,Burn Zombie Burn!,doublesix,P2 Games,,75,106,0,"50,000 .. 100,000",0,0,0,0,999,999,0,0
1507260,Cannon Lab 13,AvvaNextGen,AvvaNextGen,,8,1,0,"50,000 .. 100,000",0,0,0,0,99,99,0,0
262790,Our Darker Purpose,Avidly Wild Games,Avidly Wild Games,,597,129,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,0
884090,Idle Dungeons,ChimpLabs,ChimpLabs,,68,157,0,"50,000 .. 100,000",0,0,0,0,0,0,0,1
497100,FootRock,diman production,diman production,,70,28,0,"50,000 .. 100,000",211,0,211,0,99,99,0,0
296180,Iron Storm,Microids,Microids,,95,55,0,"50,000 .. 100,000",6116,0,6116,0,299,299,0,0
271670,10 Second Ninja,Four Circle Interactive,Mastertronic,,639,112,0,"50,000 .. 100,000",0,0,0,0,199,199,0,0
1357610,Desktop Farm,3dm_live_wallpapers,3dm_live_wallpapers,,481,178,0,"50,000 .. 100,000",14,0,14,0,299,299,0,3
34920,Razor2: Hidden Skies,Invent4 Entertainment,Strategy First,,59,169,0,"50,000 .. 100,000",0,0,0,0,799,799,0,0
1168840,Project Oasis,大以巴狼艾斯,上海翎迹网络科技有限公司,,164,8,0,"50,000 .. 100,000",0,0,0,0,0,0,0,0
968970,Lumberjack's Dynasty,UMEO Studios,Toplitz Productions,,1691,684,0,"50,000 .. 100,000",397,0,397,0,999,1999,50,112
508300,Strategy & Tactics: Dark Ages,HeroLabs,HeroLabs,,111,77,0,"50,000 .. 100,000",0,0,0,0,1499,1499,0,1
1151050,Golf Gang,Lazy Monday Games,Curve Games,,968,171,0,"50,000 .. 100,000",300,0,300,0,999,999,0,16
332410,Moonchild,Aldorlea Games,Aldorlea Games,,114,35,0,"50,000 .. 100,000",0,0,0,0,699,699,0,0
1391000,Junkyard Simulator: Prologue,Great Idea,Great Publisher,,217,241,0,"50,000 .. 100,000",0,0,0,0,0,0,0,3
500590,Puppy Dog: Jigsaw Puzzles,EnsenaSoft,EnsenaSoft,,120,27,0,"50,000 .. 100,000",69,0,69,0,99,99,0,0
